Tweet,Label
"suka sekali sama lagu ini. kalau mendengarkan ini terasa seperti di hutan, ada peri, sambil berlari-larian di bukit indah.",Love
masih tidak mengerti sama orang yang suka main kode-kodean. padahal to the point itu enak sekali.,Love
"siapa tahu ada yang sayang aku. ini kan h-1. karena aku tidak suka cokelat dan lagi senang sekali olahraga, boleh minta kado yang berguna buat olahraga. misal sepatu atau kaos juga tidak apa-apa, yang penting bisa untuk olahraga.",Love
"suasana kakek sekali. ""dulu kakek banyak yang suka, tapi kakek jatuh hatinya sama nenek kamu.""",Love
suka sekali rambut kuaci-nya. tapi aku tidak tahu itu dapat dari mana.,Love
"aku tebak jaechan duluan yang baper karena seoham-nya memberi perhatian lebih. terlihat sekali jaechan suka terbuka, apalagi setelah punya instagram.",Love
"halo halo kiel. ya ampun ternyata kamu pacarnya glo ya? tahu tidak, kita sama banget. pasti sketsa yang belum jadi menumpuk malah buat sketsa baru. salam kenal juga ya. ayo kita jadi teman baik. kiel suka yupi tidak? random sekali ya haha.",Love
"iya, dulu aku suka sekali sama dia. sekarang juga masih sih.",Love
suka sekali sama mereka berdua.,Love
iya benar. aku suka sekali rasa cookies and cream.,Love
ini swafoto baru sih. tapi aku suka sekali. setiap hari aku lihat.,Love
seni. cara membuat rambut seperti karakter anime itu bagaimana ya? kadang suka bingung waktu mau menggambar rambut karena jadi jelek sekali. terima kasih. tolong bantuannya. ingin tapi tidak bisa.,Love
"suka sekali dengan alternate universe kak agdys. kebetulan aku kelas dua belas, jadi lumayan sekalian belajar tes potensi skolastik. makasih sudah baca. semangat belajarnya.",Love
suka tapi tidak sampai berlebihan.,Love
suka sekali kalau jungkook pakai gaya baju seperti ini.,Love
"hai acha dari jkt48. kadang aku suka rindu kamu. kangen tipemu, kangen mengingatkan salat, pokoknya semuanya. salam kangen dari fantasticof48.",Love
suka sekali melihat orang lain tersenyum.,Love
aku lala ya. tolong iya nov nomor satu. suka sekali aku. tinggal tunggu pakaian kerennya.,Love
sayang sekali.,Love
selamat ulang tahun eonni yang selalu awet muda. suka sekali sama dia dan drama korea yang pernah dia mainkan. sukses terus ya eonni.,Love
ibuku tidak suka kalau aku merusak sesuatu. terkadang lebih sayang sama nct. waktu album universe saja dia bertanya-tanya terus kenapa albumnya dibuang-buang.,Love
cinta sekali dengan dia.,Love
kamu itu kadang suka menyebalkan tapi sering sekali bisa membuat aku kangen.,Love
suka sekali.,Love
suka sekali. lagunya enak-enak.,Love
aku memang suka diposesifkan tapi tidak sampai berlebihan. kalau aku tidak nyaman biasanya ajak ngobrol dalam. kalau sampai ngadi-ngadi aku putuskan.,Love
keren sekali bro. waduh sebel suka sekali.,Love
"kak, terima kasih banyak sudah membuat aku tersenyum tiap hari setelah membaca alternate universe kakak. setiap lihat kakak memperbarui aku senang sekali. rasanya seperti mendapat kabar dari ayah. terima kasih juga ya sudah suka sama renjana. sudah sayang, sudah ikuti.",Love
"pepatah lama bilang tidak ada pertemanan antara laki-laki dan perempuan tanpa ada yang jatuh cinta. bahkan jika itu cinta platonik, itu tetap bentuk cinta. dulu sebelum pacaran juga kan teman biasa. jadi ya begitu.",Love
"pengirim, ternyata kamu teman satu lingkaranku. aku baru sadar. suka sekali sama karyamu. aku sering simpan.",Love
suka sekali aku dengan suara doy. istighfar sekali lihat dia. ya ampun tidak ada versi islamnya doy apa.,Love
hahaha. si jean itu sebenarnya suka sama nana. ya sudah tidak tahu lagi mau raka atau jean. cuma nana yang bisa menentukan dia sayang sama siapa.,Love
"bagaimana jika abey memuja karakter fiksi atau anime atau film yang dia suka sekali, lalu mr perfectly fine cemburu?",Love
"sebelum kita keliling, dia mengirim pesan ini. aku memang anaknya suka sekali diajak berkeliling mendadak, apalagi sama orang yang aku sayang. sesederhana itu sebenarnya bahagiaku.",Love
"halo. saya sangat tertarik untuk memerankan the8 dan kebetulan juga mendukung semua anggota seventeen. kalau nanti kita bertemu, saya tipe yang menggunakan bahasa cinta word of affirmation dan sentuhan fisik, tidak lepas dari kata-kata manis dan suka memeluk serta mencium.",Love
"benar sekali. hampir sepuluh tahun menjadi exol, aku tidak pernah bosan dengan karya exo. lagunya memang sebagus itu, baik grup, sub unit, ataupun solo. aku juga dengar grup lain tapi cuma exo yang aku ikuti sepenuhnya. satu-satunya yang aku dengar semua b-side dan beli albumnya. cinta sekali exo.",Love
aku perempuan saja melihat ini suka sekali. luar biasa.,Love
"halo pengirim. aku tersedia hari ini. aku juga menyediakan konten dewasa dan bisa menerima permintaan karakter. aku ini aktif berbicara, suka cerita acak, memberikan banyak informasi, suka bercanda receh, clingy, suka mencari kalau ditinggal, bahasa cintaku physical touch dan quality time, suka mencium dan memeluk.",Love
benar sekali. yang suka tema zombie harus menonton kingdom.,Love
"ya allah, aku cinta sekali dengan ss501. kualitas vokalnya tinggi. lagunya catchy dan lumayan mudah dilafalkan untuk orang indonesia. acara varietasnya juga lucu dan menghibur. paling suka lagunya let me be the one dan all my love for you versi akapela.",Love
"selain kandungannya, aku suka sekali teksturnya yang cepat meresap ke kulit dan tidak lengket. kemasannya terlihat mewah dan pemakaian serumnya sangat mudah, tinggal ambil pipet lalu teteskan dan oleskan ke wajah secara merata.",Love
senang sekali melihat mereka menikmati waktu di amerika. bekerja sambil berlibur sekali vibenya.,Love
jujur dari awal sampai sekarang aku hanya suka jeongwoo dan haruto di treasure. berharap sekali mereka membuat duo.,Love
aku suka sekali dari tahun dua ribu sebelas sampai sekarang. tapi tidak tahu terkenal atau tidak karena dulu clueless soal dunia penggemar. cuma menonton di youtube saja. mungkin lagunya terkenal karena ada di pump it up.,Love
saya sekali bu. sudah kirim pesan juga soal suka sama kontennya bu guru. tapi belum dibaca. semoga terpilih.,Love
bucin sekali. lucu kalau lihat atau dengar mereka suka sama orang.,Love
"dan dia melakukannya. kalau kamu perhatikan fancam my treasure, dia sering sekali senyum dan ketawa terutama sama jeongwoo. makanya aku suka sekali my treasure karena dia benar-benar menikmati tampilannya.",Love
"susah sih. kalau sudah tidak suka sama gurunya, bisa tidak suka sama mata pelajarannya. kalau mau suka harus gurunya enak. kalau gurunya enak menjelaskan, itu langsung jatuh cinta sama kimia.",Love
"aku kalau cinta sama orang suka bucin sekali sampai seperti orang bodoh. tapi kalau orang itu sudah cinta balik, aku malah ilfeel.",Love
"jujur, aku paling suka tipe acara bincang-bincang seperti ini. adem tapi banyak informasi tambahan. kana juga nyaman sekali ngobrol dengan pembawa acaranya. sampai bisa lega bicara tentang pekerjaan yang numpuk. biasanya dia hanya bilang lagi sibuk di rumah mengurus haza.",Love
menyesal sekali resign dini di usia muda. seharusnya cari pengalaman dulu di luar. siapa tahu suka. tamat kuliah baru resign. magang atau part time tidak dihitung kerja tetap.,Love
memang bagus sekali. aku juga suka. seru bisa melihat tiga spiderman dalam satu film.,Love
aku suka sekali.,Love
"terima kasih kakak bianca. nama kakak juga cantik. oh, sama sih. tapi tidak suka yang terlalu suka sekali. kalau bagus dan genrenya horor aku suka. tapi aku lebih memilih thriller.",Love
suka sekali perawatan diri ini kak sepertinya.,Love
aku kasih nilai dua koma tujuh lima karena memang aku tidak terlalu suka tema hubungan pura-pura pacaran. kalau kamu suka harusnya lebih tinggi karena perkembangan karakternya terlihat di akhir. aku tidak suka hani dan teman-temannya. banyak adegan islamofobia dan hani terlalu people pleaser.,Love
"film romantis yang ingin sekali ditonton: kata dan ku kira kau rumah. dulu suka sekali ke bioskop. tapi sekarang sudah tidak punya partner lagi. mau ajak teman, mereka pun tetap banyak alasan.",Love
suka sekali dengan pakaiannya.,Love
"jangan kira aku menghapus percakapan saja, tidak membalas pesan atau tidak memulai percakapan berarti aku tidak suka sama kamu. aku suka sekali, hanya saja pada dasarnya aku orangnya gengsian dan malas.",Love
suka sekali dengan seragamnya.,Love
"hai pengirim. sini sama kala ganteng. tersedia hari ini dan bisa request avatar juga, plus bisa menyediakan konten dewasa. mau imajinasi atau percakapan nakal, baik frontal ataupun non frontal, bisa. jadi kamu tinggal request yang mana. aku juga tipe pacaran yang suka sekali bawel.",Love
tidak mengerti lagi. suka sekali.,Love
aku suka sekali membuat kue.,Love
"dari lima varian, aku suka yang melati. wanginya tidak menusuk, tercium dan tahan lama. mirip teh melati. kalau yang lavender itu wanginya sangat lembut.",Love
saya suka sekali mendengarkan coldiac dari dulu.,Love
adek kok tahu sekali suka diajak jalan-jalan sama anggota keluarga ke kebun binatang ya.,Love
sama-sama penyayang dan suka memanjakan pasangannya. jadi mereka pas sekali untuk kamu manja-manjaan. mereka suka sama anak yang manja. sangat menyenangkan pokoknya.,Love
akhir-akhir ini suka sekali menonton asmr. seru saja.,Love
demi apa aku senang sekali teman satu lingkaran di sekolah menengah atas banyak yang suka anime.,Love
"kalau dibandingkan dengan laut bercerita, cantik itu luka, atau bumi manusia, aku jauh lebih suka ini. sebuah tragedi yang sangat menyayat hati. cara ahmad tohari menggambarkan suasananya benar-benar detail, membuat kita ikut masuk ke dalam ceritanya.",Love
tanganmu pas di tanganku. suka sekali lagu little things walaupun hanya diiringi gitar tapi enak sekali.,Love
"dari yootaeyang ke inseong. tiba-tiba suatu hari melihat inseong sangat tampan dengan rambut putih. melihat foto lamanya pun berpikir ""inseong selama ini seganteng ini?"" ditambah dari dulu suka lelucon inseong. makin bucin dan sekarang menjadi bulol resmi.",Love
"pengirim, selamat pagi. selene mau mengajukan tristan karena cocok dengan kriteriamu. bisa menjadi teman laki-laki atau pacar kamu. suka memberikan pelukan dan ciuman. suka sekali memberikan kasih sayang. sangat penyayang dan perhatian. dia akan menjaga.",Love
"bang johnny kalau dilihat lebih dalam lagi, orangnya suka menempatkan dirinya di belakang layar. ini yang membuat aku suka sekali sama dia karena kita sama-sama suka melakukan banyak hal tanpa terlihat menonjol. aku pribadi tidak suka mendapat perhatian, aku lebih suka menemani orang.",Love
"jadi ingat penulis yang dulu drama. aku mengikuti sekali. karena karyanya sebenarnya, makanya aku suka.",Love
"kak, sumpah diksimu bagus sekali. aku suka sekali diksi implisit seperti ini. astaga, asli bagus sekali.",Love
"kesayanganku lopenio tidak ada duanya, cuma sayang wony meskipun suka marah, tapi aku tetap sayang.",Love
"penggemar masker miisoo harus cek. suka sekali sama masker ini. bahan dalamnya lembut, enak banget, tidak membuat gatal. walaupun longgar tapi bisa diakali talinya diikat biar rapat.",Love
aku juga suka memberikan sesuatu supaya kamu senang kalau pacaran sama aku. atau nanti aku jadi abang kamu juga bisa. aku tersedia hari ini. kalau tertarik langsung cek atau kirim pesan ke agensiku.,Love
wajar kok ver. kemarin juga aku lihat tiktok lama tentang private school yang dibuat salah satu anak angkatanku. kangen sekali lihat kelas. ingin ngobrol di sana lagi tapi mana mungkin. sama banget suka menyatukan meja supaya enak ngobrol.,Love
aku langsung gagal fokus saat melihat warna di bibirmu. aku ingin mencoba juga. warnanya aku suka sekali. ikut ya.,Love
"tidak tahu kenapa kalau mengedit alam, tanganku suka sekali mengedit warnanya seperti ini.",Love
aku baca blog mas taufik dan mas nugie tiap hari. suka sekali sama analisis tentang moto gp mereka. detail sekali.,Love
suka sekali sama mie goreng ayam bawang. enak sekali.,Love
"dengan kotak kecil dan hati merah kecil di dalamnya, aku ingin menyampaikan rasa suka dan terima kasih atas pertemanan indahmu tanpa pamrih.",Love
"tidak bakal kecewa kalau punya samsung ini. karena baterainya besar sekali, lima ratus mah. sudah pas untuk kalian yang suka bermain game parah.",Love
huta suka sekali merobek celana.,Love
"musik tradisional jadi kurang dilirik, belum mendengar saja. penampilan koto mereka keren sekali. iya, suka sekali dengan perkembangan karakter koto.",Love
lucu sekali kuenya bentuk ayam hidup. terima kasih banyak lis. kamu juga sukses terus kariernya. dikasih salonpas tahu saja aku suka encok kalau menari. terima kasih banyak lisa.,Love
"dulu suka seseorang karena alasan yang receh, tapi akhirnya sejauh ini masih bertahan sebagai penggemar karena dia juga. cinta bapak kapas.",Love
"iya, enak sekali. saat memijat sambil bercerita dan walaupun ibuku kadang menyebalkan, asik sekali kalau diajak berbicara dalam. terasa seumuran. biasanya ibu suka bilang ""eh iya tahu,"" ""terus gimana tuh,"" ""masak sih,"" lalu memberi saran.",Love
lulu sangat cinta dan suka sekali sayuran brokoli. lucu sekali dan selalu kepo mengendus-endus.,Love
rezeki sekali. alhamdulillah dari keluarga tidak ada yang menuntut ini itu.,Love
"saya bukan penggemar yujin tapi tidak tahu kenapa akhir-akhir ini suka sekali mengamati yujin dari fancam, foto-fotonya, dan lain-lain. dia tidak hanya cantik tapi juga memesona.",Love
suka sekali dengan gaya seni ini.,Love
kalau anaknya suka bernyanyi sekarang menyapa di media sosial gitu tidak ya? anakku umur enam tahun hapal sekali dan sering menyanyikan jingle itu.,Love
dekat sekali kalian. padahal tinggal ngobrol kenapa harus bisik-bisik segala. aku jadi suka.,Love
kulit jadi lebih halus. pori-pori terlihat samar. setiap pagi kulitku terlihat segar dan kenyal. efek mencerahkannya juga ada. aku suka sekali hidrasi produknya. untuk bekas jerawat belum terlihat hasilnya karena baru tiga minggu. layak dicoba.,Love
mawu anakku sayang hanae apa kabar? dia tidak suka makan susu bubuk lagi kan? kangen anakku.,Love
penggemarnya terlalu fanatik padahal pasangannya tidak wow sekali. tidak suka dan mau melewati tapi tetap muncul saja.,Love
suka sekali pergi ke suatu tempat di mana hanya aku dan orang asing.,Love
lagi suka sekali dengan foto bang jhope yang ini. terima kasih banyak dan doakan aku beruntung.,Love
"aku suka sekali film ini, tapi sedih sekali endingnya begitu saja. ingin sekali happy ending.",Love
"enak sekali kelihatannya. suka kalau bentuknya tidak rapi, bulatannya ikut tergoreng dengan kolnya.",Love
suka sekali melihat taemin memakai baju ini. cantik sekali.,Love
terima kasih. aku hargai apresiasimu. kamu lucu sekali. aku ellie. ayo jalan bareng. kamu suka siapa di enhypen?,Love
"ingin sekali punya rumah dengan desain terbuka seperti ini. tapi kalau di bogor yang sering hujan dan angin kencang, harus diubah supaya tetap bisa tertutup.",Love
suka sekali dengan cara jalannya.,Love
"kak, bagus sekali alternate universe bestfriend ini. aku suka sekali. mukaku sampai capek senyum terus saat membacanya. semangat menulisnya. terima kasih sudah membaca dan meluangkan waktu untuk ini. hati-hati pipimu capek karena senyum-senyum terus.",Love
"lovestruck in the city (2020) adalah drama yang sangat ringan. untuk yang suka menonton drama korea romantis pasti suka, karena aku suka sekali.",Love
"pernah di infinite, kalau di monsta x belum pernah. awalnya suka sungjong gara-gara visualnya dan sangat lucu, apalagi kalau ngambek seperti anak kecil. lalu terpikat sama woohyun karena vokalnya dan gaya sok gantengnya. akhirnya woohyun jadi bias pertama, sungjong bias kedua.",Love
suka sekali sama fubuki menyanyikan ini.,Love
"awal menjadi penggemar day6 bingung sekali memilih bias karena baru kenal membernya. terus lihat foto day6 di jeju, lihat jae pakai kacamata tampan sekali langsung jatuh cinta. lalu nonton jaesix, after school club, dan vlive day6 makin kenal dia dan semua member day6, jadi makin suka.",Love
"di werewolf boy, suka sekali sama gaya boyoung.",Love
suka sekali dengan gaya digi billa.,Love
"menjadi tim kreatif yang membuat konsep comeback pasti seru sekali brainstorming bareng idol, atau menjadi manajer karena aku suka sekali jadi teman yang mengayomi.",Love
"ponakan aku kalau berdoa selalu ""ya allah minta mobil oh."" apapun mobil, apalagi mobil oleng, dia suka sekali.",Love
"lagi suka sekali dengan lagu tbz summer time, dari judulnya saja sudah summer. oh, sama lagu luizy - baby ride.",Love
jaraknya tidak terlalu jauh hanya empat tahun. malah agak heran kalau rumor ini benar karena tao beberapa kali bilang lebih suka tipe kakak.,Love
kamu pantas mendapatkannya. aku suka sekali dengan karya-karyamu kakak. bagus sekali.,Love
"sangat ingin mengurangi barang mulai dari komputer yang paling tidak disukai, tapi semua disukai. sedih karena bingung.",Love
"bangun tidur, bermain gitar, tanpa riasan, bermain game, berolahraga seperti baseball. aku suka semua.",Love
"ini menambah wawasan, tapi fokusnya memang ke situ saja jadi plotnya agak datar. tapi aktingnya keren sekali. suka dengan chemistrynya.",Love
"banyak lagu yang aku suka, tapi akhir-akhir ini aku suka lagu the 1975 - robbers. kalau lagi mumet rasanya melepaskan stres walaupun liriknya punya arti berbeda. aku suka sekali ngobrol soal musik.",Love
"siapa yang ketagihan menonton all of us are dead dua ribu dua puluh satu di netflix? walaupun takut, rasanya tidak bisa berhenti menonton. ternyata ada alasan ilmiahnya. ayo cari tahu.",Love
"oh my, yuzu keren sekali. suka sekali dengan cover yuzu yang ini. teman-teman harus mendengarkan ini.",Love
"suka sekali, tasnya cantik.",Love
"alhamdulillah ada yang menyadari sisi injun yang ini. banyak orang tahunya injun suka marah-marah walaupun tetap lucu, tapi menurutku injun itu orangnya sangat lembut, peka, dan sangat penyayang, apalagi melihat dia yang nekat ke korea demi mengejar mimpi.",Love
"saya menyukai banyak orang. aku suka teman-temanku, oppa, orang ini, orang itu. tapi aku masih tidak tahu apa itu cinta.",Love
suka sekali dengan postur tubuhnya.,Love
enak sekali untuk aku yang suka klepon dan cinta mati sama es krim.,Love
cena suka sekali pamer pacar dan menyediakan untuk gxg roleplay. cena tersedia mulai tanggal lima belas. kalau mau bisa langsung hubungi mami cena.,Love
suka sekali dengan pemilihan katanya. indah sekali.,Love
"pernahkah kalian ingin sekali mencium pipi seseorang bukan karena cinta, tapi karena gemas? aku kalau gemas suka mencium pipi orang yang gemesin.",Love
terpikat dengan suara jae karena dari dulu suka sekali tipe suara seperti itu. lalu makin penasaran dengan perform mereka dan makin jatuh cinta sama jae karena permainan gitarnya.,Love
me time adalah salah satu cara terbaik saat akhir pekan ala aku. aku suka sekali menghabiskan akhir pekan sambil menonton drama korea sepuasnya menggunakan indihome. kalau akhir pekan versi kamu apa bestie?,Love
masa-masa aku suka sekali melihat buku belajarku yang sudah dicoret-coret. terasa memuaskan. jadi ingin belajar lagi.,Love
"benar sekali, aku sangat setuju karena aku juga sesuka itu sama karya exo.",Love
selamat ulang tahun park bo young. wajahnya tetap tidak menua. ditunggu proyek-proyek berikutnya. fotonya agak seperti iklan tapi aku suka sekali dengan foto ini.,Love
suka sekali. suasananya terasa seperti barat.,Love
"turut berduka untuk minatku melihat foto-foto masa kecilmu. tidak menyangka, padahal sebulan lalu kalau bosan masih suka melihat-lihat.",Love
"aku suka howl. dia tampan sekali, tapi benar kata dia sendiri kalau dia pengecut. padahal bisa saja menyelesaikan masalahnya sendiri dengan raja tapi malah menyuruh sophie. sophie pun mau saja.",Love
aku suka sekali dengan organisasi yang sekarang. orang-orangnya kalau mengkritik tetap sopan tapi tetap menohok. membuat aku berusaha menjadi lebih baik.,Love
"alasan terbesar aku cinta jane adalah karena kamu suka memuji aku sampai aku merasa dipenuhi kupu-kupu. kamu kuat, tapi tetap manusia biasa. aku ingin menjadi akar kamu untuk bertumbuh. cinta untuk bibit jane.",Love
"ini lucu sekali. jarang sekali aku suka tiktokers laki-laki, tapi dia lucu. pakai kacamata, rambutnya juga lucu. aku suka sekali.",Love
"baik, bisa mengerti aku, suka bercanda aneh-aneh. sisi negatifnya cukup aku saja yang tahu. aku sayang sama dia. dari cara dia bercanda, mendukung aku, rela mengantar ke tempat jauh, dan menjadi pendengar yang baik.",Love
baru melihat aku suka yang kedua. lebih lucu. kalau yang ketiga dan keempat modelnya bulat sekali. yang pertama warnanya kurang cocok tapi tetap suka modelnya.,Love
ibuku punya bukti. mantannya masih ada yang suka sampai sekarang. ada yang menamai anaknya pakai nama ibu. ada lagi yang setelah bercerai malah mendekati ibu lagi. ibu bilang ogah mengurus laki-laki orang.,Love
"suka sekali dengan chemistry younghyun, tapi adegan bdsm-nya masih terlalu dasar untuk kategori delapan belas tahun ke atas. dialognya kurang pas menurutku. tapi secara keseluruhan bagus.",Love
gara-gara f4 thailand aku jadi suka dew dan win. mereka tampan sekali.,Love
kenapa ya aku tidak suka sekali dengan sesuatu yang lambat.,Love
suka sekali sama exo.,Love
"pertama kali tahu exo, aku suka sekali melihat suho di tahun dua ribu tiga belas. tidak ada gaya aneh-aneh. memang berbeda orang kaya.",Love
mpus suka sekali menemani ibuku.,Love
the crown. aku suka sekali walaupun beberapa episode aku lewati karena terasa panjang seperti penthouse. akhirnya selesai juga. sekarang aku sedang menonton anne with an e.,Love
suka sekali di sini.,Love
aku suka sekali melihat pergerakannya.,Love
baik sekali. baik kepada semua orang. tampan pula. wajar banyak yang suka.,Love
"halo sayang. si cantik ini suka sekali public display of affection. sudah lulus s3 bucin di timeline bersama kak cei, kak lyora, kak vee, clara, cici iko, dan kak lila. sukses selalu.",Love
"iya, kamu suka sekali kan.",Love
"ingin sekali menjadi bagian dari tim kreatif yang mengurus konsep-konsep, karena dari dulu suka sekali membuat konsep berbagai macam hal.",Love
suka sekali dengan konsepnya.,Love
"kata-kata indah cinta: satu hal yang tidak aku suka tentang cinta, semakin aku menyangkalnya, semakin cinta membuatku jatuh cinta. betul?",Love
"senang sekali mengadakan webinar yang pas dengan aku yaitu tentang hubungan beracun. ayo bestie yang masih suka galau soal percintaan, lebih baik ikut ini.",Love
"makanya, kadang kita suka berpikir ""kenapa orang ini percaya diri sekali padahal kemampuannya biasa saja,"" tapi orang pintar dan mampu justru rendah hati dan semangat belajarnya lebih tinggi daripada yang biasa-biasa saja.",Love
"iya, apalagi dia bisa tahu banyak hal di twitter. malu tidak sih kalau sampai dia tahu penggemar internasional suka menyerang teman-temannya. kelihatan sekali kita tidak mendengarkan dia berbicara, lebih nurut ego untuk solo.",Love
"saya suka sekali mendengarkan partner saya bercerita atau curhat. nanti saya kasih banyak pelukan. kebetulan saya tersedia tanggal delapan belas, lumayan dekat. kalau kamu tertarik, bisa kirim pesan. semoga kita bertemu.",Love
asli suka sekali dengan gaya penataannya. bagus semua.,Love
"sangat relate, pasti anaknya suka naik sinjay.",Love
"seru sekali, apalagi aku paling suka genre fantasi dan tema kerajaan.",Love
aku suka sekali hampir semua genre. mungkin kecuali metal dan rock. akhir-akhir ini selera musikku lebih ke suasana tenang yang enak didengar sambil mengerjakan apapun. coba dengarkan ini deh.,Love
"galak, tapi setelah tahu sifat aslinya lewat beberapa video, jadi suka sekali sama dia.",Love
"salah fokus. minho lucu sekali saat kalem. suka sekali kalau dia seperti itu, sangat lembut. sampai ketemu di fanmeeting nanti.",Love
"suka sekali dengan aktingnya, lima dari lima. ini produser tidak ada yang mau ambil po? para pemainnya sudah sangat mahir.",Love
kali ini suka sekali dengan tata letaknya.,Love
suka sekali dengan semuanya.,Love
suka membeli notes yang lucu tapi setelah itu tidak digunakan karena sayang.,Love
"kata tidak cukup untuk menggambarkan. aku suka sekali dengan bc, sekarang ini anime favoritku nomor satu.",Love
